Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
6144,5,2.0,61.14035310533994,63.00213577797693,0.0,13,11.0,1977,0.150817539,B,B,16,3433,4,2643.0,4,5,B
4357,41,1.0,36.85487814181491,24.769205034410103,6.0,8,9.0,1974,0.175054867,B,B,36,10055,3,1162.0852713178294,1,0,B
7565,74,1.0,55.80268452937536,36.52332724261017,1.0,1,22.0,1977,0.075778755,B,B,6,1437,3,1162.0852713178294,0,2,B
15490,62,2.0,76.70183447580983,36.52332724261017,1.0,9,16.0,1977,0.072157581,B,B,2,629,1,1162.0852713178294,0,0,A
4529,101,1.0,39.14986638842559,19.1894195685826,8.0,11,17.0,1988,0.225824954,A,B,41,6558,7,1548.0,3,2,B
5262,30,2.0,76.60753831867471,2.820279428401639,1.0,5,1.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
10978,1,2.0,64.35944435742464,36.52332724261017,1.0,8,17.0,1977,0.007122317,B,B,1,264,0,1162.0852713178294,0,1,B
10379,29,2.0,43.17752128150369,30.339944875301565,5.0,6,5.0,1962,0.069660344,B,B,31,6119,4,1162.0852713178294,1,2,B
6451,85,2.0,54.54417975062968,36.21229236031693,9.0,12,16.0,1981,0.037177818,B,B,52,11217,1,2300.0,1,7,B
6661,0,1.0,42.70413139035436,21.69422130792266,9.0,17,17.0,2014,0.006076152,B,B,30,5285,0,645.0,6,6,B
10545,1,3.0,82.12912507041436,45.99751348543428,10.0,20,22.0,2009,0.025609157,B,B,33,5261,0,240.0,3,1,B
3867,85,3.0,77.10883836636452,50.44428316562747,10.0,3,16.0,1980,0.037177818,B,B,52,11217,1,2300.0,1,7,B
450,27,2.0,66.23566238810594,36.52332724261017,0.0,2,0.0,1977,0.072157581,B,B,2,629,1,1162.0852713178294,0,0,A
8311,53,1.0,38.74789725849215,21.60202040694776,8.0,15,24.0,2020,0.049637257,B,B,34,7759,0,229.0,1,3,B
442,19,1.0,39.1893150012535,15.541983770093893,9.0,3,17.0,1993,0.000991363,B,B,33,6783,3,1162.0852713178294,1,9,B
10150,15,3.0,98.92165680399197,56.69156006031857,11.0,13,17.0,2008,0.158249043,B,B,21,5731,0,1162.0852713178294,1,0,B
3303,74,2.0,80.52475085302316,36.52332724261017,0.0,5,0.0,1977,0.309479124,B,B,35,7715,4,990.0,0,6,B
7717,23,1.0,42.71823505296052,40.62501600322764,1.0,3,4.0,2016,0.034656082,B,B,0,168,0,1162.0852713178294,0,0,B
16138,38,3.0,93.6981221682798,94.52146490100743,10.0,21,27.0,2018,0.060753049,B,B,15,2787,2,520.0,0,7,B
9428,80,1.0,36.54107365097619,22.335605087445146,6.0,1,9.0,1979,0.0,B,B,39,8647,0,810.0,0,5,B
13978,30,1.0,39.877152334710296,36.52332724261017,1.0,18,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
6402,74,2.0,77.54897193086906,50.69925739008649,10.0,7,17.0,2018,0.075778755,B,B,6,1437,3,1162.0852713178294,0,2,B
10415,34,3.0,79.63878195153258,47.43378078671229,10.0,16,17.0,1999,0.069753361,B,B,53,13670,4,1162.0852713178294,1,11,B
11027,30,1.0,41.69286233253686,36.52332724261017,1.0,5,1.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
9862,88,1.0,36.173504946841405,20.03631568958179,8.0,11,9.0,1974,0.127375905,B,B,43,8429,3,1162.0852713178294,3,9,B
4988,21,1.0,40.16609939738738,39.437358289374046,8.0,5,14.0,1992,0.194489265,B,B,47,8004,3,125.0,3,5,B
6552,9,2.0,63.128806399058426,36.52332724261017,1.0,14,18.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
4862,96,1.0,44.82443599799236,21.89138246780808,9.0,10,8.0,2011,0.041116354,B,B,53,14892,4,1162.0852713178294,1,4,B
162,8,1.0,40.109638589309306,18.660004137151176,9.0,14,15.0,1977,0.092290642,B,B,21,4346,2,165.0,1,2,B
2431,31,3.0,59.26165171403849,46.071290037491366,5.0,3,9.0,1973,0.151346216,B,A,32,5889,10,830.0,4,1,B
10424,60,2.0,41.89232137317754,28.715831824100107,5.0,10,8.0,1960,0.21843974,B,B,21,4472,6,1450.0,4,7,A
15505,96,1.0,39.455484865289066,16.169367476787365,9.0,5,9.0,2004,0.041116354,B,B,53,14892,4,1162.0852713178294,1,4,B
4381,146,3.0,102.48155450074675,62.84357933328415,12.0,3,22.0,2012,0.236108458,B,B,16,3893,27,1162.0852713178294,3,10,B
8462,10,2.0,44.498801405388136,31.44981586334553,5.0,4,9.0,1972,0.282797669,B,B,33,8667,2,1162.0852713178294,0,6,B
11386,23,2.0,67.83081662344456,36.945321318152814,12.0,14,17.0,2013,0.075778755,B,B,6,1437,3,1162.0852713178294,0,2,B
1859,6,2.0,64.35032819675892,61.03381767971413,10.0,8,17.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B
8009,151,3.0,58.07737891003951,48.30384409949928,6.0,10,9.0,1975,0.236108458,B,B,16,3893,27,1162.0852713178294,3,10,B
3423,52,2.0,54.80905803869349,36.52332724261017,10.0,11,17.0,2015,0.371148999,B,B,34,7065,1,750.0,2,5,B
4559,59,2.0,76.79291144844699,36.52332724261017,0.0,17,0.0,1977,0.019508796,B,B,37,7687,11,176.0,5,5,B
6257,62,1.0,43.83591910863056,36.52332724261017,0.0,9,0.0,1977,0.072157581,B,B,2,629,1,1162.0852713178294,0,0,A
14024,198,2.0,47.47728056946219,31.06946596163971,5.0,2,5.0,1970,0.006076152,B,B,30,5285,0,645.0,6,6,B
940,27,1.0,48.67477878990234,2.9129915504326207,1.0,7,17.0,2016,0.072157581,B,B,2,629,1,1162.0852713178294,0,0,A
4023,35,3.0,65.52593609057224,44.37310620565854,6.0,9,12.0,1972,0.089039719,B,B,33,7976,5,1162.0852713178294,0,11,B
12452,138,2.0,48.16233731929282,31.256560943114994,5.0,3,5.0,1962,0.014423114,B,B,19,3806,4,1162.0852713178294,0,3,B
6811,57,3.0,80.1705965084248,47.2802398799979,12.0,8,14.0,2003,0.090799103,B,B,74,19083,2,1162.0852713178294,5,15,B
16786,23,1.0,44.66916066224369,36.52332724261017,1.0,7,25.0,1977,0.075778755,B,B,6,1437,3,1162.0852713178294,0,2,B
7779,1,3.0,82.1694988997472,80.47655789337621,1.0,14,17.0,1977,0.007122317,B,B,1,264,0,1162.0852713178294,0,1,B
753,39,1.0,36.84836331125939,23.560192007306465,9.0,5,12.0,1970,0.428825818,B,B,25,5011,8,730.0,0,2,B
210,27,3.0,79.20384046248057,47.839564669739325,10.0,6,18.0,2015,0.072157581,B,B,2,629,1,1162.0852713178294,0,0,A
14976,27,1.0,37.54815550728642,36.52332724261017,1.0,20,19.0,1977,0.211401214,B,B,9,1892,0,1162.0852713178294,0,1,B
3,3,1.0,30.1854826175857,14.810572765104446,6.0,4,9.0,1970,0.265088676,B,B,37,5288,0,1937.0,3,2,B
9710,27,2.0,58.8862923858058,60.727617034969775,0.0,13,0.0,1977,0.211401214,B,B,9,1892,0,1162.0852713178294,0,1,B
7251,5,3.0,67.56685140080488,47.50794413577214,9.0,9,14.0,1973,0.150817539,B,B,16,3433,4,2643.0,4,5,B
1138,5,3.0,124.28521529591008,63.57902177817694,18.0,17,28.0,2013,0.150817539,B,B,16,3433,4,2643.0,4,5,B
7671,7,3.0,78.69352057693797,47.47112491154103,10.0,9,17.0,2004,0.130617806,B,B,39,10418,9,900.0,1,9,B
5875,29,1.0,37.61627212718341,17.43221701777812,8.0,2,9.0,1968,0.069660344,B,B,31,6119,4,1162.0852713178294,1,2,B
9976,1,2.0,70.83097247207438,31.13499870969849,19.0,7,16.0,2009,0.014580716,B,B,3,760,1,1162.0852713178294,0,0,B
6427,35,1.0,34.78264511693794,18.128566770165705,7.0,9,9.0,1971,0.089039719,B,B,33,7976,5,1162.0852713178294,0,11,B
11877,1,2.0,65.5039899716635,36.52332724261017,1.0,5,17.0,1977,0.007122317,B,B,1,264,0,1162.0852713178294,0,1,B
6716,84,1.0,35.98652930618103,16.384148553986133,5.0,7,10.0,1974,0.149666373,B,B,22,4789,2,4087.0,4,1,B
2707,90,1.0,32.17950823610673,23.20995134466448,5.0,4,5.0,1969,0.265088676,B,B,37,5288,0,1937.0,3,2,B
16080,48,2.0,48.07502713980104,33.95137720284376,6.0,11,12.0,1980,0.041124634,B,B,46,9515,5,1162.0852713178294,1,10,B
4979,44,1.0,32.99127328274289,25.16395937701384,5.0,9,9.0,1963,0.232205084,B,B,24,4860,1,80.0,0,3,B
1324,27,3.0,79.74509231883306,36.52332724261017,1.0,4,17.0,1977,0.011654127,B,B,4,915,0,1162.0852713178294,0,0,B
7121,47,1.0,43.57518435677597,20.50939374295272,8.0,6,12.0,1977,0.101872465,B,B,23,4583,3,1162.0852713178294,3,3,B
13736,27,1.0,141.5402154863168,91.70480619941944,42.0,3,3.0,2013,0.014072961,B,B,2,475,0,1162.0852713178294,0,0,B
16434,96,2.0,55.851580982106114,33.61002871054829,9.0,11,14.0,2005,0.041116354,B,B,53,14892,4,1162.0852713178294,1,4,B
4259,58,2.0,61.41106823159557,34.50331099199222,10.0,1,16.0,1984,0.43788524,B,B,23,5735,3,1084.0,0,5,B
1421,164,1.0,34.961943018409784,21.209560286798943,5.0,2,5.0,1965,0.486245621,B,B,13,2514,19,1162.0852713178294,0,6,B
5160,58,3.0,93.75628511517036,36.52332724261017,1.0,2,3.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
3770,1,1.0,42.196031318958006,36.52332724261017,1.0,15,17.0,1977,0.007122317,B,B,1,264,0,1162.0852713178294,0,1,B
16390,3,2.0,54.05270366969877,31.064621314724327,9.0,17,17.0,1984,0.050900058,B,B,43,10621,1,30.0,2,3,B
7959,23,1.0,51.75432639162232,45.34475116479536,1.0,9,9.0,2015,0.014072961,B,B,2,475,0,1162.0852713178294,0,0,B
8759,1,2.0,65.12149140755125,36.52332724261017,1.0,2,17.0,1977,0.007122317,B,B,1,264,0,1162.0852713178294,0,1,B
6935,60,3.0,82.86069630205911,58.3390531290429,8.0,2,5.0,1960,0.341071945,B,B,27,5664,48,2300.0,3,11,B
190,2,2.0,45.41074257047544,31.76422015015807,6.0,4,5.0,1970,0.309479124,B,B,35,7715,4,990.0,0,6,B
11857,11,2.0,46.5892195156833,31.05090245938393,5.0,5,5.0,1968,0.0001696759999999,B,B,36,5992,0,1162.0852713178294,1,1,B
291,28,3.0,57.81973649752261,42.15438148196627,5.0,5,5.0,1963,0.118537385,B,B,30,6207,1,1183.0,1,0,B
2074,111,3.0,65.18352658134758,44.662289119219686,7.0,6,12.0,1974,0.135649789,B,B,46,7960,6,350.0,3,11,B
3249,70,1.0,36.04589052068201,21.59877795600963,7.0,8,9.0,1974,0.002211665,B,B,39,7614,3,1162.0852713178294,1,5,A
3198,47,1.0,35.71402869506629,22.638513886402112,6.0,6,9.0,1978,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
11844,38,1.0,47.00201199705968,47.93881657835622,1.0,11,22.0,2017,0.060753049,B,B,15,2787,2,520.0,0,7,B
3450,93,1.0,38.64810812484739,20.62427243010402,8.0,4,14.0,1986,0.521867054,B,B,25,6149,0,1162.0852713178294,0,0,B
4258,27,2.0,68.32156346070416,36.52332724261017,10.0,11,1.0,1977,0.211401214,B,B,9,1892,0,1162.0852713178294,0,1,B
13991,22,3.0,74.84868812363966,46.46237723081765,10.0,16,17.0,1989,0.133215333,B,B,49,11395,3,1406.0,3,4,A
3459,107,3.0,58.05464111351393,37.29502148200921,5.0,6,5.0,1964,0.050272014,B,B,21,4231,14,1020.0,0,3,B
12612,27,2.0,60.98849587283957,33.646726123725394,60.0,5,17.0,2013,0.072157581,B,B,2,629,1,1162.0852713178294,0,0,A
14150,2,2.0,48.10615813281211,31.709410875628773,5.0,6,12.0,1971,0.130617806,B,B,39,10418,9,900.0,1,9,B
3068,1,3.0,82.07236997895968,83.43476522911074,1.0,11,17.0,2017,0.007122317,B,B,1,264,0,1162.0852713178294,0,1,B
2373,18,2.0,64.30447271246891,35.55090165639562,10.0,4,17.0,1991,0.0,B,B,30,5562,0,1162.0852713178294,0,5,A
2122,6,1.0,40.88120881819028,36.52332724261017,1.0,15,1.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
7307,27,2.0,51.430826984858,36.52332724261017,1.0,9,17.0,1977,0.011654127,B,B,4,915,0,1162.0852713178294,0,0,B
3798,30,2.0,39.18758707431647,5.199864262570773,1.0,4,1.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
13442,45,3.0,59.689000268939886,45.98021913585598,5.0,7,9.0,1968,0.014423114,B,B,19,3806,4,1162.0852713178294,0,3,B
255,73,2.0,45.65805970608304,23.04903799095737,6.0,8,14.0,1976,0.042031587,B,B,37,6856,84,1940.0,2,5,B
10478,6,3.0,80.9861042067384,77.53481112705556,1.0,10,1.0,2013,0.243204519,B,B,5,1564,0,540.0,0,0,B
6692,57,3.0,84.55176444438888,47.9074310812805,12.0,4,12.0,2002,0.090799103,B,B,74,19083,2,1162.0852713178294,5,15,B
11231,73,2.0,45.80427563610765,31.24890218305908,5.0,5,5.0,1966,0.042031587,B,B,37,6856,84,1940.0,2,5,B
4392,1,1.0,50.12441454430577,36.52332724261017,1.0,18,24.0,1977,0.007122317,B,B,1,264,0,1162.0852713178294,0,1,B
6580,1,1.0,66.07746612396379,66.43523136993767,1.0,15,17.0,1977,0.007122317,B,B,1,264,0,1162.0852713178294,0,1,B
6464,47,3.0,78.2328066471888,48.90598838547124,10.0,16,16.0,1981,0.101872465,B,B,23,4583,3,1162.0852713178294,3,3,B
8148,53,1.0,41.26960611294832,22.627979290356464,8.0,11,24.0,2017,0.049637257,B,B,34,7759,0,229.0,1,3,B
11913,94,1.0,32.78569809935505,18.10442911434985,6.0,9,9.0,1975,0.282797669,B,B,33,8667,2,1162.0852713178294,0,6,B
12694,27,3.0,83.67003174601149,46.35835603454894,0.0,8,0.0,2015,0.072157581,B,B,2,629,1,1162.0852713178294,0,0,A
3642,57,2.0,47.93619512775221,29.93650752089387,6.0,8,9.0,1974,0.133215333,B,B,49,11395,3,1406.0,3,4,A
5679,80,2.0,55.60530398195714,31.445239357852333,9.0,7,12.0,1976,0.0,B,B,39,8647,0,810.0,0,5,B
902,27,3.0,99.29319132374468,36.52332724261017,0.0,2,0.0,1977,0.07542368,B,B,11,3097,0,1162.0852713178294,0,0,B
563,1,2.0,66.92279301582506,64.3955932610271,1.0,4,17.0,1977,0.007122317,B,B,1,264,0,1162.0852713178294,0,1,B
3786,23,1.0,41.95728802110396,41.598685828279976,1.0,4,9.0,2017,0.034656082,B,B,0,168,0,1162.0852713178294,0,0,B
13420,27,2.0,66.2686434987951,39.26450110491086,8.0,5,3.0,2017,0.01405792,B,B,1,290,0,1162.0852713178294,0,0,B
976,25,1.0,33.86332584745452,32.41952725897953,10.0,3,22.0,2016,0.069753361,B,B,53,13670,4,1162.0852713178294,1,11,B
2831,21,1.0,21.452899484962423,15.79850945588107,3.0,11,9.0,1972,0.194489265,B,B,47,8004,3,125.0,3,5,B
4709,52,2.0,51.57555517622665,36.52332724261017,1.0,10,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
13107,5,3.0,61.1866008540353,44.568950109018594,5.0,14,12.0,1973,0.150817539,B,B,16,3433,4,2643.0,4,5,B
37,27,1.0,34.885401584351555,3.229646197323332,1.0,23,25.0,1977,0.072157581,B,B,2,629,1,1162.0852713178294,0,0,A
12220,188,2.0,62.1567489665968,29.112162856434598,9.0,16,25.0,2010,0.0,B,B,7,1660,39,1786.0,1,5,B
11715,121,2.0,53.62915240245624,31.75439800850781,10.0,10,16.0,1977,0.212515361,B,B,19,3293,16,628.0,3,7,B
5953,86,3.0,68.09305961156245,45.60109727430164,7.0,12,12.0,1973,0.161975568,B,A,31,7010,5,4508.0,3,7,B
8227,46,1.0,44.41105079442548,28.359855667073468,5.0,5,5.0,1965,0.0,B,B,47,11319,0,1145.0,3,5,B
8170,9,3.0,81.79514757676189,36.52332724261017,1.0,5,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
6238,98,1.0,42.28162538883213,19.001186762555854,9.0,10,16.0,1979,0.195781053,B,B,23,5212,6,1162.0852713178294,3,2,B
14982,8,2.0,53.048600204941216,33.17063266452645,8.0,14,12.0,1977,0.219006007,B,B,28,6746,3,1162.0852713178294,1,4,B
10921,194,2.0,48.96912355782237,35.57071511251266,5.0,7,9.0,1977,0.174739084,B,B,17,3379,9,100.0,0,3,B
15073,52,1.0,32.30233684837218,19.513467764919504,6.0,3,4.0,1964,0.371148999,B,B,34,7065,1,750.0,2,5,B
8986,1,1.0,42.13406729518567,36.52332724261017,1.0,22,24.0,2016,0.007122317,B,B,1,264,0,1162.0852713178294,0,1,B
5128,66,3.0,76.99803337561625,49.2076523980588,8.0,3,5.0,1961,0.161975568,B,A,31,7010,5,4508.0,3,7,B
11440,13,1.0,32.0502126496853,21.05760207537216,6.0,5,9.0,1982,0.090799103,B,B,74,19083,2,1162.0852713178294,5,15,B
11593,6,1.0,41.4685227245276,39.270827749538,1.0,5,17.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B
16248,100,3.0,72.7845277966253,47.07649885158626,9.0,8,14.0,1977,0.200146802,B,B,23,3975,8,770.0,2,0,B
10590,26,2.0,41.51246093959707,25.81133092296324,6.0,4,12.0,1967,0.0,B,B,36,6714,2,2672.0,0,2,B
11068,11,3.0,84.73759016013099,46.36080258728897,10.0,16,14.0,2000,0.0001696759999999,B,B,36,5992,0,1162.0852713178294,1,1,B
7047,26,2.0,41.207988525643394,27.10457121404657,6.0,11,12.0,1968,0.0,B,B,36,6714,2,2672.0,0,2,B
11689,52,1.0,43.93099502493726,36.52332724261017,1.0,16,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
364,62,2.0,57.96764453948018,36.52332724261017,1.0,8,17.0,1977,0.072157581,B,B,2,629,1,1162.0852713178294,0,0,A
14741,19,2.0,59.50181965533572,38.03602406647373,9.0,21,22.0,1997,0.000991363,B,B,33,6783,3,1162.0852713178294,1,9,B
1272,21,2.0,56.56336730293371,33.165951105304075,8.0,15,14.0,1989,0.194489265,B,B,47,8004,3,125.0,3,5,B
6071,84,2.0,47.3913990667911,34.36565149423574,6.0,3,5.0,1962,0.149666373,B,B,22,4789,2,4087.0,4,1,B
13325,13,2.0,51.408640457765344,31.55169500862943,8.0,5,17.0,2002,0.090799103,B,B,74,19083,2,1162.0852713178294,5,15,B
3375,9,2.0,61.79563588516488,36.52332724261017,1.0,4,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
5694,23,1.0,43.58226409307986,36.52332724261017,1.0,5,17.0,1977,0.075778755,B,B,6,1437,3,1162.0852713178294,0,2,B
4639,144,1.0,42.519325701253024,22.445487671918357,8.0,16,17.0,1991,0.306977489,B,B,27,5148,14,1575.0,5,7,B
5298,27,2.0,62.831444780514325,36.52332724261017,0.0,6,24.0,1977,0.072157581,B,B,2,629,1,1162.0852713178294,0,0,A
8467,8,3.0,74.48213386679768,45.64719995357787,9.0,16,17.0,1986,0.092290642,B,B,21,4346,2,165.0,1,2,B
4518,48,2.0,53.99899058847917,34.593313464224714,9.0,15,16.0,1984,0.041124634,B,B,46,9515,5,1162.0852713178294,1,10,B
10908,75,3.0,57.702591993747546,38.033938261289066,5.0,3,9.0,1976,0.307466659,B,A,30,5048,9,325.0,2,5,B
13134,38,2.0,70.59945810437101,36.52332724261017,1.0,16,1.0,1977,0.060753049,B,B,15,2787,2,520.0,0,7,B
14298,58,1.0,44.76168586553168,36.52332724261017,0.0,17,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
6765,27,2.0,41.07012044162251,36.52332724261017,0.0,5,12.0,1977,0.072157581,B,B,2,629,1,1162.0852713178294,0,0,A
2778,99,1.0,56.233048668067006,31.680272117066487,11.0,4,16.0,1978,0.033493708,B,B,66,10573,1,1322.0,3,8,B
9154,101,2.0,48.21446760911349,33.03002877441823,5.0,3,5.0,1965,0.225824954,A,B,41,6558,7,1548.0,3,2,B
4883,37,2.0,40.97698216374551,23.89123810476077,7.0,6,12.0,1969,0.122190486,B,B,25,4724,2,1308.0,1,3,B
15418,28,2.0,43.566384712621065,27.64058336578693,5.0,2,5.0,1966,0.118537385,B,B,30,6207,1,1183.0,1,0,B
11378,23,2.0,59.38049692971982,36.52332724261017,1.0,10,17.0,1977,0.075778755,B,B,6,1437,3,1162.0852713178294,0,2,B
31,24,1.0,42.10351127275372,14.902370780710935,8.0,10,24.0,2015,0.111627393,B,B,50,12238,8,1970.0,2,3,B
16677,91,1.0,36.98230459075872,24.01693853817417,5.0,7,9.0,1970,0.000995363,B,B,42,7651,1,1162.0852713178294,1,5,B
2163,9,3.0,75.43417765765577,42.48023647854807,9.0,22,22.0,1987,0.136244425,B,B,11,2370,0,1162.0852713178294,0,1,B
10483,34,4.0,95.86585245523588,36.52332724261017,1.0,2,1.0,1977,0.069753361,B,B,53,13670,4,1162.0852713178294,1,11,B
11761,6,3.0,81.70956719688513,36.52332724261017,1.0,9,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
2261,19,4.0,102.72497137995624,67.64164828056221,10.0,13,22.0,1994,0.000991363,B,B,33,6783,3,1162.0852713178294,1,9,B
1681,90,2.0,47.430561028835726,34.103055057161896,6.0,1,9.0,1971,0.265088676,B,B,37,5288,0,1937.0,3,2,B
3495,27,3.0,82.6528178306488,5.690155050675606,1.0,4,17.0,2015,0.072157581,B,B,2,629,1,1162.0852713178294,0,0,A
889,27,3.0,86.35754615589289,1.3075258216002177,1.0,10,0.0,1977,0.072157581,B,B,2,629,1,1162.0852713178294,0,0,A
5620,29,2.0,44.719718351992185,31.833919700518297,5.0,5,5.0,1962,0.086885265,B,B,10,2277,2,1547.0,0,0,B
10896,21,2.0,44.835016139438665,30.72815667426836,5.0,3,5.0,1963,0.034331497,B,B,25,5487,3,1162.0852713178294,0,4,B
5692,170,3.0,74.82247001109343,48.856426386815855,10.0,4,17.0,1989,0.21843974,B,B,21,4472,6,1450.0,4,7,A
7286,9,1.0,46.228912083029385,36.52332724261017,1.0,12,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
4007,121,3.0,72.55033572802222,48.43556594355172,7.0,8,16.0,1977,0.212515361,B,B,19,3293,16,628.0,3,7,B
10272,9,3.0,77.67927907920622,45.32494510197428,10.0,3,14.0,1992,0.161531741,B,B,25,5648,1,30.0,2,4,B
4603,57,1.0,46.131666199606045,17.848320600578855,10.0,15,22.0,2003,0.090799103,B,B,74,19083,2,1162.0852713178294,5,15,B
1580,4,3.0,66.88700413597114,39.40710929174745,5.0,3,5.0,1930,0.042031587,B,B,37,6856,84,1940.0,2,5,B
10624,46,4.0,103.74311687771538,64.80375669583208,10.0,21,22.0,1988,0.188783766,B,B,31,6137,4,1162.0852713178294,0,1,B
1476,12,1.0,41.83742401125364,21.046614333888645,8.0,14,16.0,1981,0.090799103,B,B,74,19083,2,1162.0852713178294,5,15,B
3315,52,2.0,66.75054266953568,36.52332724261017,1.0,14,1.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
5611,27,1.0,45.65114152664383,43.722786992823,12.0,6,12.0,1977,0.072157581,B,B,2,629,1,1162.0852713178294,0,0,A
278,93,2.0,52.39041785880824,30.487995746470137,8.0,13,12.0,1985,0.050900058,B,B,43,10621,1,30.0,2,3,B
10267,146,3.0,79.52575104137391,44.42647015174196,10.0,4,17.0,1993,0.236108458,B,B,16,3893,27,1162.0852713178294,3,10,B
4344,98,1.0,38.707027459407406,19.44645383481188,7.0,17,17.0,1991,0.089039719,B,B,33,7976,5,1162.0852713178294,0,11,B
13540,29,1.0,35.81374528416286,22.772966577624917,5.0,3,5.0,1963,0.086885265,B,B,10,2277,2,1547.0,0,0,B
9485,1,3.0,78.9912434730944,36.52332724261017,0.0,11,17.0,1977,0.007122317,B,B,1,264,0,1162.0852713178294,0,1,B
14594,11,2.0,42.795303728766605,24.22376979784609,620.0,11,14.0,1972,0.038692987,B,B,28,6533,1,1015.0,2,5,B
13921,123,1.0,35.21087661610032,18.64767411406101,10.0,6,16.0,2003,0.0,B,B,47,11319,0,1145.0,3,5,B
8973,58,1.0,53.715807460945214,36.52332724261017,1.0,8,1.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
9476,12,1.0,45.24441330923265,24.299943728012533,8.0,11,12.0,1998,0.090799103,B,B,74,19083,2,1162.0852713178294,5,15,B
12320,34,2.0,51.392544692919856,31.111797841625176,8.0,12,17.0,1992,0.069753361,B,B,53,13670,4,1162.0852713178294,1,11,B
528,7,1.0,36.968232630432574,23.28731038868081,10.0,3,12.0,1966,0.130617806,B,B,39,10418,9,900.0,1,9,B
12108,9,2.0,54.19054268770044,32.89283131275337,9.0,6,17.0,1992,0.069753361,B,B,53,13670,4,1162.0852713178294,1,11,B
12588,108,3.0,76.53132804062339,53.93333647094448,9.0,7,8.0,1958,0.0,B,B,23,3684,2,1162.0852713178294,0,4,B
12535,23,2.0,90.90922848612573,51.89949113642831,14.0,23,25.0,2012,0.075778755,B,B,6,1437,3,1162.0852713178294,0,2,B
16354,19,3.0,74.00029464880859,42.41066670494863,10.0,9,17.0,1993,0.000991363,B,B,33,6783,3,1162.0852713178294,1,9,B
7188,59,1.0,44.3016133524626,36.52332724261017,1.0,16,17.0,1977,0.019508796,B,B,37,7687,11,176.0,5,5,B
4592,130,1.0,45.88152749047446,24.705288298729805,8.0,1,8.0,1959,0.341071945,B,B,27,5664,48,2300.0,3,11,B
8992,9,3.0,75.49021508694223,45.29031043932859,8.0,7,11.0,2013,0.161531741,B,B,25,5648,1,30.0,2,4,B
15228,59,2.0,55.62961861770879,33.683428494267424,8.0,4,17.0,1987,0.019508796,B,B,37,7687,11,176.0,5,5,B
10441,66,1.0,33.3889307987255,22.782377466062503,5.0,6,5.0,1962,0.111627393,B,B,50,12238,8,1970.0,2,3,B
2954,101,2.0,66.37993522789452,37.189996377501394,6.0,4,5.0,1957,0.225824954,A,B,41,6558,7,1548.0,3,2,B
16349,160,2.0,52.19851224237586,32.0012543761078,8.0,4,16.0,1986,0.0,B,B,39,8647,0,810.0,0,5,B
13168,52,3.0,79.73484179091106,79.76991270707094,1.0,2,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
9122,27,2.0,46.602980442402526,30.149847491336303,6.0,5,5.0,1969,0.211401214,B,B,9,1892,0,1162.0852713178294,0,1,B
6330,53,3.0,81.68547176028791,77.6083864663902,1.0,3,9.0,2019,0.049637257,B,B,34,7759,0,229.0,1,3,B
6605,23,3.0,82.91245237864592,36.52332724261017,1.0,25,25.0,1977,0.075778755,B,B,6,1437,3,1162.0852713178294,0,2,B
12081,46,2.0,51.27465972539037,32.591380248090346,7.0,8,12.0,1979,0.188783766,B,B,31,6137,4,1162.0852713178294,0,1,B
4771,47,2.0,65.79987999989855,35.212754683059046,10.0,9,24.0,2009,0.101872465,B,B,23,4583,3,1162.0852713178294,3,3,B
554,62,1.0,45.13309684365087,18.20395548531157,11.0,4,17.0,2016,0.072157581,B,B,2,629,1,1162.0852713178294,0,0,A
2442,53,3.0,79.42705371905548,77.40201304953315,1.0,16,16.0,2016,0.049637257,B,B,34,7759,0,229.0,1,3,B
14505,27,1.0,37.39198416737904,20.61769762959123,1.0,10,13.0,1977,0.211401214,B,B,9,1892,0,1162.0852713178294,0,1,B
